G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
15,2016-11-26,WAS,,SAS,L,100,112,107.4,120.3,93.1,.159,.250,.531,51.3,50.0,11.8,2.0,,.511,11.3,27.3,.114,,13.8,82.4,.307
16,2016-11-28,WAS,,SAC,W,101,95,94.9,89.3,96.4,.306,.294,.524,52.7,62.9,10.3,9.7,,.471,19.3,26.2,.247,,16.1,74.5,.172
17,2016-11-30,WAS,@,OKC,L,115,126,106.2,116.4,98.1,.265,.286,.525,50.5,56.8,7.4,4.6,,.500,9.1,22.4,.173,,10.7,80.4,.232
18,2016-12-02,WAS,@,SAS,L,105,107,109.6,111.7,95.8,.222,.136,.590,53.8,61.0,13.6,5.0,,.549,16.8,26.5,.198,,13.7,73.9,.263
19,2016-12-05,WAS,@,BRK,W,118,113,118.0,113.0,100.0,.196,.370,.590,41.2,57.8,17.0,9.3,,.565,9.1,17.8,.152,,18.2,67.5,.272
20,2016-12-06,WAS,,ORL,L,116,124,115.5,123.5,100.4,.258,.247,.560,49.4,45.5,5.0,3.5,,.532,8.8,22.2,.183,,10.0,80.0,.313
21,2016-12-08,WAS,,DEN,W,92,85,97.1,89.7,94.8,.218,.244,.538,43.8,60.0,11.6,6.8,,.487,17.4,20.5,.205,,23.8,65.9,.211
22,2016-12-10,WAS,,MIL,W,110,105,115.1,109.9,95.6,.318,.239,.548,50.0,72.5,10.5,5.6,,.500,8.2,26.7,.250,,18.9,80.0,.152
23,2016-12-12,WAS,@,MIA,L,101,112,106.5,118.1,94.8,.262,.274,.539,44.0,43.6,8.4,1.6,,.494,13.0,21.7,.214,,10.2,71.1,.148
24,2016-12-14,WAS,,CHO,W,109,106,115.3,112.1,94.5,.195,.207,.577,55.4,60.0,15.9,7.3,,.546,12.9,30.0,.161,,17.8,85.3,.216
25,2016-12-16,WAS,,DET,W,122,108,134.0,118.7,91.0,.351,.325,.686,47.4,68.2,6.6,1.7,,.649,5.3,9.1,.286,,8.6,76.7,.163
26,2016-12-18,WAS,,LAC,W,117,110,120.6,113.4,97.0,.370,.235,.621,45.2,55.8,10.3,6.3,,.593,13.7,24.3,.259,,13.3,66.7,.195
27,2016-12-19,WAS,@,IND,L,105,107,106.4,108.4,98.7,.295,.375,.528,54.4,50.0,5.1,9.1,,.477,13.1,30.4,.239,,13.5,79.5,.207
28,2016-12-21,WAS,@,CHI,W,107,97,110.8,100.4,96.6,.305,.220,.575,47.3,53.5,7.2,4.1,,.543,9.7,15.8,.220,,11.9,69.1,.158
29,2016-12-23,WAS,@,MIL,L,96,123,102.7,131.5,93.5,.228,.304,.552,42.3,64.9,2.1,3.6,,.513,13.9,13.2,.190,,10.7,75.8,.300
30,2016-12-26,WAS,,MIL,W,107,102,112.1,106.9,95.4,.253,.367,.609,48.8,72.5,7.3,9.0,,.582,15.4,18.9,.190,,11.8,73.3,.184
31,2016-12-28,WAS,,IND,W,111,105,114.2,108.0,97.2,.474,.282,.589,61.4,55.3,8.2,2.0,,.538,16.0,34.1,.346,,12.4,88.6,.304
32,2016-12-30,WAS,,BRK,W,118,95,119.7,96.4,98.6,.169,.265,.662,57.9,59.6,12.2,14.3,,.633,17.6,23.5,.157,,19.8,85.7,.284
33,2017-01-02,WAS,@,HOU,L,91,101,91.4,101.5,99.5,.138,.299,.493,52.3,60.5,9.0,4.3,,.471,15.6,17.1,.103,,12.0,84.4,.174
34,2017-01-03,WAS,@,DAL,L,105,113,106.3,114.4,98.8,.152,.326,.535,47.5,65.9,6.1,15.2,,.505,8.4,11.1,.130,,11.9,94.3,.282
35,2017-01-06,WAS,,MIN,W,112,105,124.5,116.7,90.0,.114,.278,.675,46.5,67.4,3.3,10.0,,.658,13.5,16.1,.101,,9.5,70.0,.159
36,2017-01-08,WAS,@,MIL,W,107,101,110.5,104.3,96.8,.214,.381,.582,60.5,56.1,10.3,7.0,,.548,17.1,32.5,.179,,15.3,87.8,.225
37,2017-01-10,WAS,,CHI,W,101,99,101.7,99.7,99.3,.108,.265,.581,48.8,57.1,8.1,9.8,,.572,19.5,17.9,.072,,14.9,74.5,.216
38,2017-01-11,WAS,@,BOS,L,108,117,113.1,122.5,95.5,.114,.248,.490,49.4,62.2,10.5,6.8,,.476,6.0,31.4,.076,,13.1,73.7,.165
39,2017-01-14,WAS,,PHI,W,109,93,113.5,96.9,96.0,.198,.187,.551,50.5,40.9,9.4,3.6,,.527,10.0,26.1,.143,,14.3,71.7,.126
40,2017-01-16,WAS,,POR,W,120,101,124.1,104.4,96.7,.291,.267,.619,53.1,61.9,10.3,8.1,,.564,11.0,27.9,.267,,13.2,73.6,.216
41,2017-01-18,WAS,,MEM,W,104,101,117.1,113.7,88.8,.325,.363,.569,50.0,75.0,7.9,5.2,,.500,10.7,30.0,.300,,10.9,66.0,.325
42,2017-01-19,WAS,@,NYK,W,113,110,120.0,116.8,94.2,.159,.364,.600,49.4,65.9,7.4,7.6,,.574,13.7,27.0,.136,,9.1,68.2,.211
43,2017-01-21,WAS,@,DET,L,112,113,110.2,111.2,101.6,.363,.286,.531,49.0,59.0,11.8,5.1,,.473,9.4,26.5,.286,,17.1,72.3,.184
44,2017-01-23,WAS,@,CHO,W,109,99,114.6,104.1,95.1,.213,.313,.623,52.2,51.2,5.3,5.2,,.600,13.8,13.9,.163,,7.3,77.8,.233
45,2017-01-24,WAS,,BOS,W,123,108,126.0,110.6,97.6,.250,.238,.660,57.3,43.8,7.2,7.8,,.625,13.9,25.0,.214,,12.1,81.4,.262
46,2017-01-27,WAS,@,ATL,W,112,86,110.3,84.7,101.5,.213,.348,.575,55.9,60.5,11.8,19.2,,.556,15.6,28.3,.146,,16.8,83.0,.205
47,2017-01-29,WAS,@,NOP,W,107,94,115.8,101.7,92.4,.112,.236,.573,51.7,62.2,9.7,5.8,,.562,9.7,23.8,.079,,13.4,77.8,.095
48,2017-01-31,WAS,,NYK,W,117,101,122.1,105.4,95.8,.170,.250,.618,47.4,55.1,4.2,5.8,,.597,11.3,23.7,.136,,10.0,62.7,.301
49,2017-02-02,WAS,,LAL,W,116,108,114.5,106.6,101.3,.219,.344,.551,48.9,61.4,10.9,12.5,,.521,8.7,25.5,.167,,17.1,73.3,.184
50,2017-02-04,WAS,,NOP,W,105,91,108.4,93.9,96.9,.265,.373,.566,52.3,52.6,10.3,9.0,,.518,11.5,17.5,.229,,13.8,81.3,.143
51,2017-02-06,WAS,,CLE,L,135,140,123.2,127.7,99.3,.263,.293,.611,48.3,58.0,8.2,9.3,,.566,9.8,24.4,.232,,16.1,72.7,.250
52,2017-02-08,WAS,@,BRK,W,114,110,109.1,105.2,94.7,.340,.258,.511,49.5,52.5,8.6,8.6,,.459,9.7,29.8,.258,,13.0,71.2,.275
53,2017-02-10,WAS,,IND,W,112,107,116.2,111.0,96.4,.341,.330,.553,52.3,70.7,8.3,5.6,,.523,9.8,30.4,.227,,10.0,76.2,.141
54,2017-02-13,WAS,,OKC,W,120,98,120.8,98.7,99.3,.384,.274,.703,46.0,64.3,4.0,14.5,,.664,20.5,18.2,.315,,12.1,63.0,.240
55,2017-02-16,WAS,@,IND,W,111,98,121.8,107.5,91.1,.181,.349,.619,52.7,53.5,5.5,4.8,,.608,10.0,21.1,.120,,11.1,86.1,.175
56,2017-02-24,WAS,@,PHI,L,112,120,104.9,112.4,106.8,.444,.267,.520,47.3,50.0,7.5,10.3,,.450,12.9,23.1,.344,,13.0,79.5,.276
57,2017-02-26,WAS,,UTA,L,92,102,92.8,102.8,99.2,.149,.253,.496,35.9,56.8,16.1,2.1,,.471,14.7,12.8,.115,,21.8,71.0,.319
58,2017-02-28,WAS,,GSW,W,112,108,113.9,109.8,98.3,.220,.308,.561,52.9,70.7,11.2,10.9,,.516,16.0,37.8,.198,,16.5,69.0,.262
59,2017-03-01,WAS,@,TOR,W,105,96,111.4,101.8,94.3,.226,.298,.568,46.8,80.0,6.4,8.6,,.530,11.5,17.1,.190,,9.8,69.8,.256
60,2017-03-03,WAS,,TOR,L,106,114,108.1,116.2,98.1,.348,.326,.500,46.9,67.6,8.2,10.7,,.424,9.4,27.3,.304,,15.5,73.2,.259
61,2017-03-05,WAS,,ORL,W,115,114,122.9,121.9,93.5,.309,.321,.625,46.9,66.7,9.6,11.1,,.568,11.5,25.0,.284,,12.6,68.3,.135
62,2017-03-07,WAS,@,PHO,W,131,127,117.4,113.8,111.6,.589,.200,.578,47.3,46.3,13.4,6.6,,.494,8.8,18.4,.467,,15.6,79.5,.295
63,2017-03-08,WAS,@,DEN,W,123,113,124.3,114.2,98.9,.216,.295,.638,52.4,62.0,10.1,0.0,,.631,10.2,21.6,.136,,14.5,77.8,.092
64,2017-03-10,WAS,@,SAC,W,130,122,123.8,116.2,95.1,.183,.250,.578,56.5,55.8,6.7,7.2,,.543,7.4,27.3,.163,,8.7,83.3,.239
65,2017-03-11,WAS,@,POR,W,125,124,119.3,118.3,94.9,.311,.278,.611,51.7,57.4,4.8,6.5,,.589,9.7,20.0,.211,,12.2,84.1,.128
66,2017-03-13,WAS,@,MIN,L,104,119,102.4,117.2,101.5,.369,.310,.533,45.2,41.7,9.9,3.1,,.470,13.3,17.4,.298,,13.6,78.9,.221
67,2017-03-15,WAS,,DAL,L,107,112,112.2,117.4,95.4,.256,.366,.586,51.2,75.0,4.2,2.1,,.561,11.6,12.5,.183,,10.0,88.1,.228
68,2017-03-17,WAS,,CHI,W,112,107,113.6,108.5,98.6,.119,.257,.527,43.0,73.9,5.1,9.8,,.505,8.6,25.5,.099,,15.8,64.3,.136
69,2017-03-18,WAS,@,CHO,L,93,98,100.0,105.3,93.0,.392,.418,.502,51.8,72.4,6.4,12.1,,.437,11.5,18.6,.304,,6.9,85.7,.232
70,2017-03-20,WAS,@,BOS,L,102,110,102.0,110.0,100.0,.302,.407,.523,42.4,64.9,6.0,6.7,,.477,15.6,19.0,.233,,11.0,62.0,.215
71,2017-03-22,WAS,,ATL,W,104,100,102.3,98.4,101.7,.242,.358,.495,55.1,60.5,8.9,9.8,,.458,15.3,34.0,.179,,13.9,77.1,.279
72,2017-03-24,WAS,,BRK,W,129,108,127.1,106.4,101.5,.227,.268,.605,54.8,59.2,8.9,7.5,,.557,8.6,25.6,.216,,13.0,85.4,.232
73,2017-03-25,WAS,@,CLE,W,127,115,136.8,123.9,92.9,.317,.220,.680,55.6,49.0,10.8,8.0,,.646,10.5,34.4,.256,,12.1,72.5,.253
74,2017-03-28,WAS,@,LAL,W,119,108,119.9,108.8,99.3,.266,.245,.567,48.8,50.0,12.1,4.8,,.543,10.3,28.9,.181,,16.4,71.8,.165
75,2017-03-29,WAS,@,LAC,L,124,133,124.6,133.6,99.5,.312,.366,.586,51.2,47.8,7.0,0.0,,.565,8.6,29.8,.204,,9.2,78.4,.325
76,2017-03-31,WAS,@,UTA,L,88,95,98.8,106.6,89.1,.184,.195,.468,51.7,34.3,9.0,2.1,,.431,13.0,28.6,.149,,10.5,81.6,.264
77,2017-04-02,WAS,@,GSW,L,115,139,110.0,133.0,104.5,.272,.293,.558,46.3,65.1,8.6,5.8,,.522,12.0,20.9,.207,,13.9,74.4,.261
78,2017-04-04,WAS,,CHO,W,118,111,123.9,116.6,95.2,.212,.400,.635,49.3,72.1,10.5,6.7,,.606,11.4,17.6,.176,,15.3,76.9,.241
79,2017-04-06,WAS,@,NYK,W,106,103,118.2,114.8,89.7,.378,.459,.614,44.3,47.2,5.6,10.7,,.581,13.1,23.7,.270,,9.5,60.0,.168
80,2017-04-08,WAS,,MIA,L,103,106,106.5,109.6,96.8,.272,.272,.568,55.0,53.8,7.2,9.7,,.531,17.3,30.0,.210,,11.9,80.0,.313
81,2017-04-10,WAS,@,DET,W,105,101,107.7,103.6,97.5,.193,.229,.583,57.1,64.3,8.2,7.4,,.548,15.9,23.1,.169,,9.4,86.7,.053
82,2017-04-12,WAS,@,MIA,L,102,110,108.4,117.0,94.1,.161,.299,.547,40.0,42.9,9.6,0.0,,.523,9.7,17.8,.126,,15.4,65.0,.114
